Time,BTC_Denominated_Price,BTC_Free_Float_Market_Cap_USD,BTC_Realized_Market_Cap_USD,BTC / Free Float MVRV (Free Float Market Cap / Realized Market Cap),BTC / MVRV (Market Cap / Realized Market Cap),BTC / Active Market Cap (1yr) (USD),BTC / Market Cap (USD),BTC / 30 Day Volatility,"BTC / ROI, 1 Year",BTC / 180 Day Volatility,"BTC / ROI, 30 Days",BTC / Annual Inflation Rate,BTC / Daily Inflation Rate,BTC / Coinbase Issuance (native units),BTC / Coinbase Issuance (USD),ETH / BTC Denominated Price,ETH / Free Float Market Cap (USD),ETH / Realized Market Cap (USD),ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),ETH / MVRV (Market Cap / Realized Market Cap),ETH / Active Market Cap (1yr) (USD),ETH / Market Cap (USD),ETH / 30 Day Volatility,"ETH / ROI, 1 Year",ETH / 180 Day Volatility,"ETH / ROI, 30 Days",ETH / Annual Inflation Rate,ETH / Daily Inflation Rate,ETH / Coinbase Issuance (native units),ETH / Coinbase Issuance (USD),XRP / BTC Denominated Price,XRP / Free Float Market Cap (USD),XRP / Realized Market Cap (USD),XRP / Free Float MVRV (Free Float Market Cap / Realized Market Cap),XRP / MVRV (Market Cap / Realized Market Cap),XRP / Active Market Cap (1yr) (USD),XRP / Market Cap (USD),XRP / 30 Day Volatility,"XRP / ROI, 1 Year",XRP / 180 Day Volatility,"XRP / ROI, 30 Days",LINK / BTC Denominated Price,LINK / Free Float Market Cap (USD),LINK / Realized Market Cap (USD),LINK / Free Float MVRV (Free Float Market Cap / Realized Market Cap),LINK / MVRV (Market Cap / Realized Market Cap),LINK / Active Market Cap (1yr) (USD),LINK / Market Cap (USD),LINK / 30 Day Volatility,"LINK / ROI, 1 Year",LINK / 180 Day Volatility,"LINK / ROI, 30 Days",XLM / BTC Denominated Price,XLM / Free Float Market Cap (USD),XLM / Realized Market Cap (USD),XLM / Free Float MVRV (Free Float Market Cap / Realized Market Cap),XLM / MVRV (Market Cap / Realized Market Cap),XLM / Active Market Cap (1yr) (USD),XLM / Market Cap (USD),XLM / 30 Day Volatility,"XLM / ROI, 1 Year",XLM / 180 Day Volatility,"XLM / ROI, 30 Days",XLM / Annual Inflation Rate,XLM / Daily Inflation Rate,XLM / Coinbase Issuance (native units),XLM / Coinbase Issuance (USD),USDT / BTC Denominated Price,USDT / Free Float Market Cap (USD),USDT / Realized Market Cap (USD),USDT / Free Float MVRV (Free Float Market Cap / Realized Market Cap),USDT / MVRV (Market Cap / Realized Market Cap),USDT / Active Market Cap (1yr) (USD),USDT / Market Cap (USD),USDT / 30 Day Volatility,"USDT / ROI, 1 Year",USDT / 180 Day Volatility,"USDT / ROI, 30 Days",USDT_ETH / BTC Denominated Price,USDT_ETH / Free Float Market Cap (USD),USDT_ETH / Realized Market Cap (USD),USDT_ETH / Free Float MVRV (Free Float Market Cap / Realized Market Cap),USDT_ETH / MVRV (Market Cap / Realized Market Cap),USDT_ETH / Active Market Cap (1yr) (USD),USDT_ETH / Market Cap (USD),USDT_ETH / 30 Day Volatility,"USDT_ETH / ROI, 1 Year",USDT_ETH / 180 Day Volatility,"USDT_ETH / ROI, 30 Days"
5/9/2021,1,8.49E+11,3.75E+11,2.26317438,2.90472472,4.92E+11,1.09E+12,0.037526091,508.6077365,0.041515829,0.407675949,2.268475,0.006215,1162.5,67760294.8,0.067184546,4.36E+11,1.94E+11,2.251102136,2.339422686,3.11E+11,4.54E+11,0.049430091,1757.945111,0.053492997,89.54403725,4.23954154,0.011615182,13451.4375,52676924.37,2.63E-05,56301669560,69948125765,0.804906049,2.193578799,84806086692,1.53E+11,0.102097676,606.7145336,0.103888213,49.54690182,0.00088777,21992840936,14067981205,1.563326011,3.678331455,19014821456,51746697770,0.060273523,1183.91698,0.064952299,64.0671447,1.07E-05,12381885415,16810536563,0.736555039,3.925609685,22520900947,65991605148,0.07135795,772.0162238,0.088221761,29.00847541,0,0,0,0,1.72E-05,1309922024,1335760665,0.980656234,1.00046098,1094481395,1336376424,0.000475683,0.141563624,0.000696772,0.136829018,1.72E-05,25757496687,25936734254,0.993089432,1.000236464,25226372948,25942867353,0.000475683,0.141563624,0.000696772,0.136829018
5/10/2021,1,8.15E+11,3.76E+11,2.16760394,2.78208874,4.72E+11,1.05E+12,0.03792245,541.453978,0.041652219,-6.284213374,2.19511,0.006014,1125,62890793.71,0.070734813,4.41E+11,1.98E+11,2.22233981,2.309568695,3.15E+11,4.58E+11,0.049442148,2008.473245,0.05348019,85.63073058,4.282572375,0.011733075,13589.5625,53736978.12,2.50E-05,51343688909,69348510689,0.740371904,2.016961852,77319886815,1.40E+11,0.08986403,609.744606,0.104168386,2.372325749,0.000837211,19891522620,13667812874,1.455355206,3.424288213,17202888671,46802530523,0.063941102,1143.749813,0.065428041,47.15055987,1.19E-05,13194401834,16885419656,0.78140799,4.164836457,24002361755,70325011371,0.066872002,940.9214952,0.088307188,18.02760178,0,0,0,0,1.79E-05,1309804665,1335740289,0.980583333,1.000386606,1094713935,1336256695,0.000475395,0.047277893,0.000696474,0.139495567,1.79E-05,26312645615,26937175399,0.97681532,1.000159965,26219863580,26941484408,0.000475395,0.047277893,0.000696474,0.139495567
5/11/2021,1,8.25E+11,3.77E+11,2.19153289,2.81280636,4.78E+11,1.06E+12,0.037999149,558.9198075,0.041602074,-5.540907081,2.09729,0.005746,1075,60858010.35,0.073407837,4.63E+11,2.08E+11,2.226913522,2.314326948,3.31E+11,4.81E+11,0.049646863,2137.710291,0.053542511,93.79901306,4.240717898,0.011618405,13458.3125,55929678.22,2.60E-05,53948900706,69986018768,0.770852545,2.099240172,81215969668,1.47E+11,0.090259663,662.9426884,0.10420509,8.763795278,0.0008587,20660920993,14072027117,1.468226349,3.454572574,17871803392,48612838942,0.063500812,1264.701793,0.065388826,43.9128197,1.28E-05,14297691103,17110794909,0.835594791,4.453646188,26003542510,76205426521,0.067972063,1060.814184,0.088451062,22.79455428,0,0,0,0,1.77E-05,1310420845,1335870572,0.980948957,1.000759614,1094952717,1336885319,0.000475477,0.050280812,0.000697133,0.22141158,1.77E-05,26553446179,26941432008,0.985598916,1.000472383,26231379343,26954158673,0.000475477,0.050280812,0.000697133,0.22141158
5/12/2021,1,7.43E+11,3.77E+11,1.970062481,2.528710163,4.30E+11,9.54E+11,0.04239599,478.0980594,0.042428371,-14.91268117,2.097329712,0.005746109,1075,54795281.71,0.077993302,4.44E+11,2.08E+11,2.137192817,2.214686503,3.17E+11,4.61E+11,0.050958611,1994.370739,0.053692461,85.52588454,4.233294674,0.011598068,13436.3125,53416090.86,2.57E-05,48189678762,69061074989,0.697783502,1.899563189,72523989405,1.31E+11,0.091670097,565.1212314,0.104585085,-9.685741783,0.000842362,18248710181,13549657117,1.34680236,3.168875493,15782555370,42937176384,0.068019078,1060.42367,0.066077578,29.5546269,1.22E-05,12325710746,17163571238,0.718132059,3.827580674,22658660789,65694953575,0.073651396,786.9628916,0.089253414,5.777193946,0,0,0,0,1.96E-05,1308244549,1335433171,0.979640597,0.999424831,1093539268,1334665072,0.000567189,-0.114161396,0.00070742,0.01599453,1.96E-05,26537108317,26927793472,0.985491379,0.99931672,26187007332,26909394257,0.000567189,-0.114161396,0.00070742,0.01599453
5/13/2021,1,7.20E+11,3.77E+11,1.90795146,2.4489477,4.18E+11,9.24E+11,0.040946978,429.5358714,0.042497368,-22.187536,1.96297,0.005378,1006.25,49677168.31,0.074686299,4.12E+11,2.04E+11,2.016036101,2.089169603,2.94E+11,4.27E+11,0.052971442,1744.151024,0.053995279,60.45834988,4.302377166,0.011787335,13657.1875,50356223.03,2.72E-05,49368081639,68736998499,0.718217011,1.953944008,74254067010,1.34E+11,0.083209504,564.4676485,0.104589832,-24.51659343,0.00086466,18142411680,13530381459,1.340864759,3.154904983,15699319878,42687067886,0.067043697,1032.15661,0.06604162,20.02497646,1.30E-05,12650895254,17190233441,0.735935047,3.922465691,23259364991,67428100900,0.070934846,814.2696337,0.089237627,-2.762278563,0,0,0,0,2.03E-05,1308747337,1335524451,0.979950113,0.99974064,1093836449,1335178070,0.000563971,-0.132560273,0.000707778,0.004018854,2.03E-05,26459768033,26928898530,0.98257892,0.999659798,26196862438,26919737278,0.000563971,-0.132560273,0.000707778,0.004018854
5/14/2021,1,7.29E+11,3.77E+11,1.93153105,2.47934018,4.23E+11,9.35E+11,0.041125702,410.1114296,0.042488126,-20.47431678,1.63374,0.004476,837.5,41872819.07,0.081738452,4.57E+11,2.12E+11,2.155794148,2.234089959,3.27E+11,4.74E+11,0.054856982,1907.886797,0.054336072,68.15667061,4.252304385,0.011650149,13499.8125,55169815.56,2.81E-05,51663346773,69106340988,0.747591987,2.033115825,77682417712,1.41E+11,0.083512552,588.2257851,0.104623867,-23.31202688,0.000931739,19868737777,13692624065,1.451054063,3.402160747,17137064217,46584508118,0.0632025,1121.465865,0.066234652,12.6332283,1.34E-05,13283581083,17271062516,0.76912356,4.099365067,24426776917,70800390349,0.071210554,867.6387344,0.089263423,5.654424448,0,0,0,0,2.00E-05,1279735479,1335711508,0.958092726,1.000376198,1094561603,1336214000,0.00058116,0.034298144,0.000710132,0.088455552,2.00E-05,26601442915,26933775779,0.987661111,1.000254246,26216430784,26940623595,0.00058116,0.034298144,0.000710132,0.088455552
5/15/2021,1,6.86E+11,3.77E+11,1.81821478,2.33381396,3.98E+11,8.80E+11,0.042160899,404.4343255,0.042675264,-25.59370869,1.499785,0.004109,768.75,36168121.81,0.078060802,4.11E+11,2.06E+11,1.997175475,2.069446818,2.94E+11,4.26E+11,0.059205511,1782.208113,0.055042277,45.76232771,4.261847018,0.011676293,13531.6875,49696499.11,3.17E-05,54783916822,69899445579,0.783753238,2.130709988,82355219876,1.49E+11,0.084172294,651.1532465,0.10460565,-15.38157315,0.000883751,17733714909,13287808294,1.334585397,3.129086758,15293473356,41578704970,0.06643823,1034.151581,0.066807398,-2.89437642,1.45E-05,13468857023,17299701389,0.778560087,4.149661157,24767342246,71787898883,0.071235671,909.6778302,0.089256586,6.261179928,0,0,0,0,2.13E-05,1278923491,1335569454,0.957586659,0.999847797,1093792995,1335366176,0.000558406,0.169974709,0.000711536,-0.082633173,2.13E-05,26584564389,26930202585,0.987165407,0.999752221,26199254453,26923529859,0.000558406,0.169974709,0.000711536,-0.082633173
5/16/2021,1,6.71E+11,3.77E+11,1.77923269,2.2838578,3.89E+11,8.61E+11,0.042106538,389.8368821,0.042567406,-25.25308762,1.609285,0.004409,825,37968565.56,0.077480422,3.99E+11,2.04E+11,1.956781342,2.027224758,2.85E+11,4.13E+11,0.059008003,1675.643438,0.055074967,46.84204586,4.23885523,0.011613302,13460.25,47997138.26,3.14E-05,53236703692,69687322428,0.763936708,2.076274799,80012048515,1.45E+11,0.081971298,623.6708494,0.104599353,-8.224232154,0.000880596,17285249313,13091334063,1.320358126,3.095729308,14908068616,40527226540,0.066502486,975.0202907,0.066775129,-3.447482585,1.55E-05,14127508849,17358500528,0.813866891,4.337842416,25978073934,75298439866,0.071044341,947.7028021,0.089256931,17.01624933,0,0,0,0,2.17E-05,1278997341,1335580879,0.957633762,0.999897011,1093774900,1335443328,0.000558209,0.029771281,0.000710883,-0.085773428,2.17E-05,26452556008,26930370005,0.982257429,0.999803768,26200221259,26925085395,0.000558209,0.029771281,0.000710883,-0.085773428
5/17/2021,1,6.34E+11,3.76E+11,1.68603287,2.16428882,3.68E+11,8.14E+11,0.042926028,349.1840907,0.042816142,-27.8504258,1.474965,0.004041,756.25,32891124.08,0.075416179,3.67E+11,1.99E+11,1.849203152,1.915226809,2.63E+11,3.80E+11,0.06096633,1484.000319,0.055510009,40.04292696,4.228701259,0.011585483,13429.5625,44049371.62,3.43E-05,54893427257,70171492120,0.782275331,2.125536056,82485800525,1.49E+11,0.082159936,640.8255721,0.104575158,-3.997787627,0.000850448,15775736965,12576890798,1.254343161,2.940949739,13610554345,36988003715,0.068247398,877.7286473,0.067159664,-8.64378227,1.48E-05,12767970578,17230189547,0.741023222,3.949591372,23475459493,68052207977,0.073542301,831.4087809,0.089595839,7.879956666,0,0,0,0,2.30E-05,1279138516,1335613660,0.957715958,0.999982835,1095121557,1335590733,0.000558743,0.066928857,0.000710933,-0.068671905,2.30E-05,27240506885,27931607905,0.975257385,0.999888726,27202423332,27928499853,0.000558743,0.066928857,0.000710933,-0.068671905
5/18/2021,1,6.24E+11,3.76E+11,1.66084742,2.13179763,3.63E+11,8.01E+11,0.041631325,339.9143535,0.042844343,-24.11749458,1.2191,0.00334,625,26743630.87,0.07871593,3.77E+11,1.98E+11,1.9041279,1.97210678,2.70E+11,3.90E+11,0.060148576,1468.460279,0.055481998,50.13442542,4.250523331,0.011645269,13500.4375,45472708.59,3.70E-05,58264270092,70757633931,0.823434404,2.236118893,87507101841,1.58E+11,0.081078902,671.6390264,0.104633106,11.53059831,0.000989298,18054947612,13081716403,1.380166567,3.235956976,15574787636,42331871459,0.072509691,990.0713601,0.067848069,7.737994316,1.51E-05,12768921466,17240397446,0.740639623,3.94754726,23481627869,68057283706,0.071550271,819.4480834,0.089597359,17.77069045,0,0,0,0,2.34E-05,1279433780,1335667092,0.957898707,1.000173649,1096072082,1335899030,0.000534817,0.096277968,0.000711087,-0.133193675,2.34E-05,27235917540,27933887126,0.975013517,1.000037929,27207954761,27934946640,0.000534817,0.096277968,0.000711087,-0.133193675
5/19/2021,1,5.49E+11,3.73E+11,1.47168234,1.88892076,3.19E+11,7.04E+11,0.04695994,285.9108318,0.043862903,-32.53803447,1.523875,0.004175,781.25,29408218.75,0.067363615,2.84E+11,1.81E+11,1.571899823,1.628042871,2.03E+11,2.94E+11,0.080741779,1085.918389,0.059450723,16.9282905,4.235293232,0.011603543,13453.625,34114844.41,2.95E-05,40933452601,68361145879,0.598782423,1.625642775,61472606941,1.11E+11,0.103316944,442.8408978,0.10791771,-15.73760892,0.000742598,11922327391,11690392309,1.019839803,2.391130032,10291561903,27953248131,0.104257943,609.8869473,0.074721939,-22.41214825,1.24E-05,9201131271,17022331167,0.540532973,2.880996554,16918589928,49041277429,0.092650808,566.8364681,0.09305828,-7.407476151,0,0,0,0,2.66E-05,1281174450,1335979628,0.958977534,1.001300112,1098516717,1337716552,0.000563926,0.134180636,0.000717988,0.100035598,2.66E-05,27773711357,27948735429,0.993737675,1.000866492,27244371909,27972952785,0.000563926,0.134180636,0.000717988,0.100035598
5/20/2021,1,5.95E+11,3.72E+11,1.59875774,2.05205637,3.46E+11,7.64E+11,0.049804129,328.7586958,0.04423302,-27.7559016,1.3651,0.00374,700,28559581.5,0.068087399,3.11E+11,1.85E+11,1.682401466,1.742304287,2.23E+11,3.22E+11,0.081387992,1224.052297,0.059584478,19.30079829,4.263088529,0.011679695,13543.5,37622829.72,2.89E-05,43470728264,68166931036,0.637709922,1.730543701,65256454856,1.18E+11,0.103553447,485.0396578,0.105034854,-14.72185485,0.000748166,13019080105,11619658278,1.120435713,2.626988546,11241469023,30524709201,0.10456564,649.7265566,0.07473894,-21.61530485,1.21E-05,9753478985,16899627625,0.577141651,3.075729199,17932972112,51978678139,0.092919245,595.0176528,0.091804769,-6.155977003,0,0,0,0,2.46E-05,1281052836,1335971396,0.958892413,1.001211458,1098569339,1337589870,0.000564397,0.234987017,0.000717637,0.089699072,2.46E-05,27598224899,27948992529,0.987449722,1.000762504,27240885793,27970303737,0.000564397,0.234987017,0.000717637,0.089699072
5/21/2021,1,5.42E+11,3.71E+11,1.46042689,1.87448768,3.16E+11,6.96E+11,0.051692479,309.9144987,0.044808892,-31.19152073,1.340645,0.003673,687.5,25557352.63,0.064936861,2.70E+11,1.77E+11,1.524784478,1.579076775,1.94E+11,2.80E+11,0.085623525,1113.560241,0.060590644,2.114604506,4.211373723,0.01153801,13380.75,32300921.55,2.68E-05,36771504865,67265208158,0.546664552,1.483073779,55187105119,99759266425,0.107308398,413.0756627,0.105787401,-23.41571021,0.000682331,10856549926,12344428773,0.879469607,2.054789664,10610564050,25365204646,0.109008811,560.5234615,0.075943792,-30.42039668,1.12E-05,8255899889,16713941492,0.493952901,2.632396059,15179046211,43997713712,0.097070564,526.9733066,0.092649548,-15.29157813,0,0,0,0,2.69E-05,1280792140,1335931367,0.958726003,1.001037712,1098057921,1337317679,0.000543005,0.247725794,0.000717115,0.151796747,2.69E-05,27527465574,27947831814,0.984958896,1.00060041,27231351981,27964611959,0.000543005,0.247725794,0.000717115,0.151796747
5/22/2021,1,5.49E+11,3.70E+11,1.48154213,1.90162942,3.20E+11,7.05E+11,0.051607624,310.872951,0.044807434,-27.44424578,1.41401,0.003874,725,27291479.35,0.06165333,2.60E+11,1.75E+11,1.483380934,1.536261211,1.87E+11,2.69E+11,0.085817088,1020.835014,0.06050366,-4.085746645,4.251007139,0.011646595,13508.25,31350516.67,2.43E-05,33731897243,65717843323,0.513283692,1.392138569,50612137973,91488344341,0.106763981,357.1076001,0.103522777,-21.92432724,0.000624588,10063199037,11956160100,0.841674831,1.966486084,9836557749,23511622450,0.109625095,478.3189562,0.076105728,-34.22759442,1.04E-05,7769176012,16637156037,0.466977409,2.488637333,14280847008,41403847620,0.096409056,477.0943726,0.091384493,-12.98595712,0,0,0,0,2.66E-05,1279988145,1335791257,0.958224676,1.000514261,1097188386,1336478202,0.000556685,0.095877159,0.000718517,0.095502597,2.66E-05,27470141429,27942966885,0.98307891,1.000146399,27211293567,27947057695,0.000556685,0.095877159,0.000718517,0.095502597
5/23/2021,1,5.07E+11,3.70E+11,1.3703274,1.75890282,2.96E+11,6.51E+11,0.053097998,278.6529464,0.045145976,-31.75494338,1.45051,0.003974,743.75,25863316.62,0.060550582,2.36E+11,1.71E+11,1.379733346,1.428873159,1.69E+11,2.44E+11,0.087492417,917.6584886,0.06099983,-10.67090542,4.233935322,0.011599823,13455.5625,28332011.95,2.29E-05,29325857818,65024300720,0.450998434,1.22288367,43991743990,79517155488,0.109452069,299.4947235,0.103556191,-31.14918894,0.000577047,8588596730,11629913296,0.738491897,1.725409842,8413713354,20066366864,0.112754369,409.7163459,0.077027982,-42.54837369,1.05E-05,7207725859,16584574509,0.434604207,2.316111843,13253573862,38411729423,0.097261979,441.7976574,0.086829302,-18.83776002,0,0,0,0,2.88E-05,1280518871,1335886623,0.958553554,1.000857654,1097271982,1337032351,0.000540997,0.125949222,0.000719138,0.053740142,2.88E-05,27070406550,27946379575,0.968655223,1.000438909,27206670891,27958645491,0.000540997,0.125949222,0.000719138,0.053740142
5/24/2021,1,5.63E+11,3.71E+11,1.51824628,1.94867935,3.30E+11,7.23E+11,0.057293664,338.6713297,0.045741182,-23.16935416,1.535555,0.004207,787.5,30421447.18,0.067981896,2.94E+11,1.80E+11,1.6332297,1.691404507,2.12E+11,3.05E+11,0.09606225,1197.665972,0.062831555,17.41859446,4.249724164,0.01164308,13507.3125,35472478.12,2.50E-05,35680262487,65659331298,0.543414954,1.473061537,53510020733,96720235468,0.114906268,398.2138874,0.104294687,-8.821833622,0.000672595,11120812052,12135767634,0.916366594,2.140995652,10894157298,25982625738,0.122366792,578.1599304,0.079053672,-17.70728251,1.12E-05,8559028708,16684448614,0.5129944,2.73387186,15739649059,45613144566,0.102267124,567.2415248,0.087730332,0.803508517,0,0,0,0,2.59E-05,1279993077,1335801221,0.958221221,1.000510748,1096808551,1336483478,0.00054628,0.202076071,0.000717852,0.001876209,2.59E-05,26852821290,27942927347,0.960988123,1.000151762,27192040188,27947168022,0.00054628,0.202076071,0.000717852,0.001876209
5/25/2021,1,5.58E+11,3.71E+11,1.50626194,1.93329011,3.27E+11,7.16E+11,0.057192199,329.5537528,0.045192609,-21.81376304,1.499055,0.004107,768.75,29419886.51,0.070462569,3.02E+11,1.81E+11,1.665864158,1.725173435,2.17E+11,3.13E+11,0.096048508,1219.965121,0.0623935,17.21452278,4.18763635,0.011472976,13311.5,35895609.6,2.54E-05,35822888750,65663392808,0.545553424,1.478446146,53712971132,97079790058,0.11483432,394.6377907,0.103421542,-6.130699802,0.000715697,11722988942,12025176963,0.974870389,2.27768371,11484471934,27389549684,0.122843763,608.9406521,0.078590583,-13.00581372,1.12E-05,8483785995,16643043373,0.509749678,2.71658071,15600166940,45212170585,0.102099945,550.0401975,0.086858168,3.189018416,0,0,0,0,2.62E-05,967683433.7,1335484462,0.724593555,1.00063125,1096624817,1336327486,0.000546603,0.109895031,0.00071393,-0.004019862,2.62E-05,27282786765,27941271106,0.976433272,1.000094304,27186124716,27943906075,0.000546603,0.109895031,0.00071393,-0.004019862
5/26/2021,1,5.72E+11,3.71E+11,1.54173278,1.97886373,3.35E+11,7.34E+11,0.054011101,343.6247879,0.045214035,-27.34070295,1.486645,0.004073,762.5,29886079.91,0.07319122,3.21E+11,1.85E+11,1.739314055,1.801254556,2.31E+11,3.33E+11,0.095216774,1328.214948,0.062510565,13.56503032,4.212258228,0.011540434,13391.3125,38415919.73,2.63E-05,38013745060,65872309577,0.577082317,1.5628176,56963574832,1.03E+11,0.104118975,431.4825714,0.103449305,-23.48626979,0.000855287,14348103879,12639873262,1.135146182,2.652151504,14055886073,33522858888,0.127141924,772.7463968,0.079955499,-3.785980122,1.13E-05,8744350311,16652759972,0.525099162,2.798399189,16079804076,46601070000,0.098122944,581.1116811,0.085703144,-8.833165226,0,0,0,0,2.55E-05,968003628.3,1335548952,0.724798314,1.000914935,1096631419,1336770893,0.00054801,0.140518018,0.000713177,0.052867311,2.55E-05,27195393701,27944259353,0.973201449,1.000319163,27191054864,27953178135,0.00054801,0.140518018,0.000713177,0.052867311
5/27/2021,1,5.62E+11,3.70E+11,1.51639441,1.94636165,3.29E+11,7.21E+11,0.053713116,320.0088973,0.045178849,-30.01465579,1.42569,0.003906,731.25,28161064.21,0.071229351,3.07E+11,1.81E+11,1.696368527,1.756818483,2.21E+11,3.18E+11,0.095277793,1221.990236,0.062584064,3.656131452,4.208037733,0.011528871,13379.4375,36701179.82,2.52E-05,35884053488,65562164736,0.547328686,1.48179412,53758318937,97149630232,0.104027322,392.1494634,0.103168025,-30.78434479,0.000820581,13525648193,12756439037,1.060299677,2.477280396,13249885511,31601276347,0.127153988,720.2018119,0.080033727,-13.89314026,1.09E-05,8305572061,16625357598,0.499572536,2.662360092,15271620190,44262688584,0.098030903,535.9076979,0.085793777,-17.41005931,0,0,0,0,2.60E-05,967667433.6,1335478425,0.72458485,1.000620151,1096161506,1336306622,0.000549219,0.072244609,0.000713281,-0.012049757,2.60E-05,27146269218,27941187401,0.971550308,1.000081686,27180535406,27943469793,0.000549219,0.072244609,0.000713281,-0.012049757
5/28/2021,1,5.19E+11,3.70E+11,1.40449577,1.80279078,3.04E+11,6.66E+11,0.055051075,272.0290947,0.045573331,-35.02752132,1.450145,0.003973,743.75,26475058.98,0.067851845,2.71E+11,1.75E+11,1.542623631,1.597605293,1.95E+11,2.80E+11,0.097865312,1000.9749,0.063279601,-11.85767488,4.242219946,0.01162252,13489.6875,32581682.72,2.51E-05,33084519808,64556331876,0.512490701,1.381472437,49352765879,89182793149,0.104841063,345.0958928,0.103335862,-34.47236161,0.000783844,11984293536,12537178113,0.955900397,2.225562594,11709986939,27902274645,0.129008819,591.2549608,0.080610085,-22.81041504,1.12E-05,7904802062,15971223527,0.494940294,2.621800199,14446505389,41873357018,0.098392423,473.9124497,0.085881584,-19.9479219,0,0,0,0,2.81E-05,967027294.1,1335333297,0.724184214,1.000066945,1095728269,1335422690,0.000561653,-0.000818738,0.000714977,-0.062466004,2.81E-05,27131861688,27934858696,0.97125466,0.999646578,27161029142,27924985910,0.000561653,-0.000818738,0.000714977,-0.062466004
5/29/2021,1,5.06E+11,3.69E+11,1.3696811,1.75819515,2.96E+11,6.49E+11,0.055072742,267.6876441,0.045285959,-35.25535162,1.413645,0.003873,725,25144318.32,0.065995909,2.57E+11,1.73E+11,1.482359299,1.535196387,1.85E+11,2.66E+11,0.098251768,936.6917735,0.063300989,-17.08559638,4.253242034,0.011652718,13526.3125,30959810.35,2.40E-05,30894622213,64273167280,0.480676829,1.295355769,46073827332,83256618051,0.105039876,321.6312984,0.103228328,-40.30696525,0.000731999,10903980517,12275581577,0.8882659,2.068093461,10654314760,25387049990,0.129921373,537.4612364,0.080790147,-30.11965521,1.06E-05,7316605862,15934661219,0.459162938,2.432278678,13370266420,38757536731,0.099216528,442.3432878,0.086048419,-25.37666486,0,0,0,0,2.89E-05,967373464.6,1335407027,0.724403455,1.00036975,1095970126,1335900793,0.000561908,0.069376247,0.000714494,0.009710931,2.89E-05,27133569941,27937224744,0.971233549,0.999919776,27164610137,27934983513,0.000561908,0.069376247,0.000714494,0.009710931
5/30/2021,1,5.20E+11,3.70E+11,1.40668218,1.80573948,3.05E+11,6.67E+11,0.053057384,267.8636414,0.045184633,-38.25549546,1.754555,0.004807,900,32086951.89,0.067084617,2.68E+11,1.74E+11,1.543445758,1.59846573,1.93E+11,2.78E+11,0.098666793,881.9306615,0.063251194,-13.66564364,4.224237126,0.011573252,13435.625,32134146.76,2.54E-05,33572748607,64351215942,0.521711177,1.405318319,50048240077,90433942583,0.10304994,337.1366849,0.103201951,-43.11181534,0.000754654,11555972507,12369883914,0.934202179,2.175044002,11291666193,26905041813,0.130137977,546.5543802,0.080733033,-29.21299099,1.05E-05,7445930305,15931574271,0.4673694,2.475750046,13606302312,39442595742,0.098225544,415.4084226,0.085741749,-29.17673068,0,0,0,0,2.81E-05,967234443.5,1335376153,0.724316097,1.000249208,1095838225,1335708939,0.000552208,0.042703896,0.000714318,-0.06135988,2.81E-05,27084649273,27936041910,0.969523505,0.999818505,27160876287,27930971648,0.000552208,0.042703896,0.000714318,-0.06135988
5/31/2021,1,5.44E+11,3.70E+11,1.471775,1.88939041,3.19E+11,6.99E+11,0.054151422,295.5183061,0.045275035,-35.51562452,1.718055,0.004707,881.25,32882059.13,0.072339835,3.03E+11,1.79E+11,1.691735501,1.752066394,2.18E+11,3.13E+11,0.100599004,1066.249246,0.063807055,-8.480066531,4.209740859,0.011533537,13391.0625,36145349.5,2.78E-05,38553975123,65202050569,0.59130004,1.592070191,57454353386,1.04E+11,0.106484288,413.5271343,0.103675982,-37.21004791,0.000854614,13696282434,12847093241,1.066099714,2.482132713,13380530552,31888190399,0.133355277,673.2953363,0.081614149,-22.41590603,1.07E-05,7976250987,15940819441,0.500366435,2.650546582,14574740976,42251884488,0.099193043,470.4581886,0.085877599,-25.42187932,0,0,0,0,2.68E-05,967036664,1335332966,0.72419141,1.00007702,1095554083,1335435814,0.000550251,0.107558715,0.000714478,-0.048799511,2.68E-05,29329845639,30934833377,0.948117136,0.999722201,30154430767,30926239697,0.000550251,0.107558715,0.000714478,-0.048799511
6/1/2021,1,5.35E+11,3.70E+11,1.44499296,1.85490761,3.14E+11,6.86E+11,0.054133944,259.455757,0.045297116,-35.19587191,1.7301,0.00474,887.5,32536973.08,0.071634011,2.94E+11,1.78E+11,1.655975099,1.715049341,2.12E+11,3.05E+11,0.100694156,954.3820312,0.063840592,-11.05089966,4.231511503,0.011593182,13461.875,35353596.97,2.75E-05,37531542653,64594588348,0.581032306,1.563406937,56923626247,1.01E+11,0.106196086,377.7044291,0.103700104,-35.20414177,0.000838569,13204448592,12765459968,1.034388782,2.40830215,12899880473,30743084693,0.133323252,599.2519286,0.081669618,-22.09739878,1.14E-05,8333407057,15958025076,0.522207918,2.766245596,15226754778,44143816585,0.099398484,450.4777641,0.085924612,-24.47906957,0,0,0,0,2.73E-05,966635978.2,1335229033,0.723947693,0.999740471,1094975677,1334882503,0.000554996,-0.184145282,0.000714965,-0.083724453,2.73E-05,30293061951,30929398782,0.979426149,0.999483574,30125419184,30913426030,0.000554996,-0.184145282,0.000714965,-0.083724453
